"player","num_last_first","player_team_num","position","position_type","game_id","game_date","season","session","team","opponent","is_home","game_period","shift_num","seconds_start","seconds_end","seconds_duration","shift_start","shift_end","duration","shift_mod"
"BOBBY.RYAN","9 RYAN, BOBBY","OTT9","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,3,22,3483,3488,5,"18:03","18:08","00:05",0
"ANTHONY.DUCLAIR","10 DUCLAIR, ANTHONY","OTT10","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,3,26,3488,3525,37,"18:08","18:45","00:37",0
"BRADY.TKACHUK","7 TKACHUK, BRADY","OTT7","L","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,3,23,3488,3525,37,"18:08","18:45","00:37",0
"COLIN.WHITE2","36 WHITE, COLIN","OTT36","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,3,23,3488,3525,37,"18:08","18:45","00:37",0
"CONNOR.BROWN","28 BROWN, CONNOR","OTT28","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,3,26,3488,3525,37,"18:08","18:45","00:37",0
"THOMAS.CHABOT","72 CHABOT, THOMAS","OTT72","D","D",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,3,29,3488,3600,112,"18:08","20:00","01:52",0
"CODY.CECI","83 CECI, CODY","TOR83","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,3,27,3488,3595,107,"18:08","19:55","01:47",0
"JOHN.TAVARES","91 TAVARES, JOHN","TOR91","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,3,24,3488,3525,37,"18:08","18:45","00:37",0
"KASPERI.KAPANEN","24 KAPANEN, KASPERI","TOR24","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,3,26,3488,3525,37,"18:08","18:45","00:37",0
"MITCH.MARNER","16 MARNER, MITCHELL","TOR16","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,3,27,3488,3525,37,"18:08","18:45","00:37",0
"MORGAN.RIELLY","44 RIELLY, MORGAN","TOR44","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,3,27,3488,3595,107,"18:08","19:55","01:47",0
"ARTEM.ANISIMOV","51 ANISIMOV, ARTEM","OTT51","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,3,26,3525,3600,75,"18:45","20:00","01:15",0
"BOBBY.RYAN","9 RYAN, BOBBY","OTT9","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,3,23,3525,3534,9,"18:45","18:54","00:09",0
"CHRIS.TIERNEY","71 TIERNEY, CHRIS","OTT71","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,3,23,3525,3600,75,"18:45","20:00","01:15",0
"TYLER.ENNIS","63 ENNIS, TYLER","OTT63","C","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,3,24,3525,3600,75,"18:45","20:00","01:15",0
"AUSTON.MATTHEWS","34 MATTHEWS, AUSTON","TOR34","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,3,23,3525,3600,75,"18:45","20:00","01:15",0
"ILYA.MIKHEYEV","65 MIKHEYEV, ILYA","TOR65","R","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,3,26,3525,3600,75,"18:45","20:00","01:15",0
"NICK.SHORE","26 SHORE, NICHOLAS","TOR26","C","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,3,16,3525,3534,9,"18:45","18:54","00:09",0
"CRAIG.ANDERSON","41 ANDERSON, CRAIG","OTT41","G","G",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,3,4,3534,3558,24,"18:54","19:18","00:24",0
"ANDREAS.JOHNSSON","18 JOHNSSON, ANDREAS","TOR18","L","F",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,3,22,3534,3600,66,"18:54","20:00","01:06",0
"BOBBY.RYAN","9 RYAN, BOBBY","OTT9","R","F",2019020001,"2019-10-02",20192020,"R","OTT","TOR",0,3,24,3558,3600,42,"19:18","20:00","00:42",0
"JAKE.MUZZIN","8 MUZZIN, JAKE","TOR8","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,3,29,3595,3600,5,"19:55","20:00","00:05",0
"MARTIN.MARINCIN","52 MARINCIN, MARTIN","TOR52","D","D",2019020001,"2019-10-02",20192020,"R","TOR","OTT",1,3,21,3595,3600,5,"19:55","20:00","00:05",0
