"season","game_id","game_date","session","event_index","game_period","game_seconds","event_type","event_description","event_detail","event_zone","event_team","event_player_1","event_player_2","event_player_3","event_length","coords_x","coords_y","num_on","num_off","players_on","players_off","home_on_1","home_on_2","home_on_3","home_on_4","home_on_5","home_on_6","home_on_7","away_on_1","away_on_2","away_on_3","away_on_4","away_on_5","away_on_6","away_on_7","home_goalie","away_goalie","home_team","away_team","home_skaters","away_skaters","home_score","away_score","game_score_state","game_strength_state"
20192020,2019020001,"2019-10-02","R",179,1,949,"SHOT","TOR ONGOAL - #44 RIELLY, Wrist, Off. Zone, 58 ft.","Wrist","Off","TOR","MORGAN.RIELLY",NA,NA,0,-41,-34,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","CODY.CECI","FREDERIK.ANDERSEN","MORGAN.RIELLY","WILLIAM.NYLANDER",NA,"CRAIG.ANDERSON","DYLAN.DEMELO","FILIP.CHLAPIK","JEAN-GABRIEL.PAGEAU","MARK.BOROWIECKI","SCOTT.SABOURIN",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",180,1,949,"STOP","GOALIE STOPPED (AFTER SOG),TV TIMEOUT",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","CODY.CECI","FREDERIK.ANDERSEN","MORGAN.RIELLY","WILLIAM.NYLANDER",NA,"CRAIG.ANDERSON","DYLAN.DEMELO","FILIP.CHLAPIK","JEAN-GABRIEL.PAGEAU","MARK.BOROWIECKI","SCOTT.SABOURIN",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",181,1,949,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,0,NA,NA,5,5,"OTT7, OTT36, OTT28, OTT22, OTT72","OTT44, OTT74, OTT2, OTT78, OTT49","ANDREAS.JOHNSSON","AUSTON.MATTHEWS","CODY.CECI","FREDERIK.ANDERSEN","MORGAN.RIELLY","WILLIAM.NYLANDER",NA,"BRADY.TKACHUK","COLIN.WHITE2","CONNOR.BROWN","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",182,1,949,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,0,NA,NA,3,3,"TOR91, TOR24, TOR16","TOR18, TOR34, TOR88","CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","COLIN.WHITE2","CONNOR.BROWN","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",183,1,949,"FAC","TOR won Off. Zone - OTT #28 BROWN vs TOR #91 TAVARES",NA,"Off","TOR","CONNOR.BROWN","JOHN.TAVARES",NA,22,-69,-22,NA,NA,NA,NA,"CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","COLIN.WHITE2","CONNOR.BROWN","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",184,1,971,"SHOT","TOR ONGOAL - #91 TAVARES, Snap, Off. Zone, 33 ft.","Snap","Off","TOR","JOHN.TAVARES",NA,NA,13,-62,-19,NA,NA,NA,NA,"CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","COLIN.WHITE2","CONNOR.BROWN","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",185,1,984,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,0,NA,NA,1,1,"OTT51","OTT36","CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"ARTEM.ANISIMOV","BRADY.TKACHUK","CONNOR.BROWN","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",186,1,984,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,3,NA,NA,2,2,"TOR15, TOR38","TOR83, TOR91","ALEX.KERFOOT","FREDERIK.ANDERSEN","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY","RASMUS.SANDIN",NA,"ARTEM.ANISIMOV","BRADY.TKACHUK","CONNOR.BROWN","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",187,1,987,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,3,NA,NA,2,2,"OTT19, OTT63","OTT7, OTT28","ALEX.KERFOOT","FREDERIK.ANDERSEN","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY","RASMUS.SANDIN",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","NIKITA.ZAITSEV","THOMAS.CHABOT","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",188,1,990,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,7,NA,NA,3,3,"TOR65, TOR52, TOR42","TOR44, TOR24, TOR16","ALEX.KERFOOT","FREDERIK.ANDERSEN","ILYA.MIKHEYEV","MARTIN.MARINCIN","RASMUS.SANDIN","TREVOR.MOORE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","NIKITA.ZAITSEV","THOMAS.CHABOT","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",189,1,997,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,1,NA,NA,1,1,"OTT81","OTT22","ALEX.KERFOOT","FREDERIK.ANDERSEN","ILYA.MIKHEYEV","MARTIN.MARINCIN","RASMUS.SANDIN","TREVOR.MOORE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","RON.HAINSEY","THOMAS.CHABOT","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",190,1,998,"STOP","OFFSIDE",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"ALEX.KERFOOT","FREDERIK.ANDERSEN","ILYA.MIKHEYEV","MARTIN.MARINCIN","RASMUS.SANDIN","TREVOR.MOORE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","RON.HAINSEY","THOMAS.CHABOT","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",191,1,998,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,0,NA,NA,1,1,"OTT26","OTT72","ALEX.KERFOOT","FREDERIK.ANDERSEN","ILYA.MIKHEYEV","MARTIN.MARINCIN","RASMUS.SANDIN","TREVOR.MOORE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","ERIK.BRANNSTROM","RON.HAINSEY","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",192,1,998,"FAC","OTT won Neu. Zone - OTT #51 ANISIMOV vs TOR #15 KERFOOT",NA,"Neu","OTT","ARTEM.ANISIMOV","ALEX.KERFOOT",NA,18,20,-22,NA,NA,NA,NA,"ALEX.KERFOOT","FREDERIK.ANDERSEN","ILYA.MIKHEYEV","MARTIN.MARINCIN","RASMUS.SANDIN","TREVOR.MOORE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","ERIK.BRANNSTROM","RON.HAINSEY","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",193,1,1016,"BLOCK","OTT #63 ENNIS BLOCKED BY  TOR #52 MARINCIN, Wrist, Def. Zone","Wrist","Def","OTT","TYLER.ENNIS","MARTIN.MARINCIN",NA,5,70,-15,NA,NA,NA,NA,"ALEX.KERFOOT","FREDERIK.ANDERSEN","ILYA.MIKHEYEV","MARTIN.MARINCIN","RASMUS.SANDIN","TREVOR.MOORE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","ERIK.BRANNSTROM","RON.HAINSEY","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",194,1,1021,"HIT","TOR #15 KERFOOT HIT OTT #26 BRANNSTROM, Def. Zone",NA,"Def","TOR","ALEX.KERFOOT","ERIK.BRANNSTROM",NA,7,62,40,NA,NA,NA,NA,"ALEX.KERFOOT","FREDERIK.ANDERSEN","ILYA.MIKHEYEV","MARTIN.MARINCIN","RASMUS.SANDIN","TREVOR.MOORE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","ERIK.BRANNSTROM","RON.HAINSEY","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",195,1,1028,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,8,NA,NA,2,2,"OTT2, OTT74","OTT81, OTT26","ALEX.KERFOOT","FREDERIK.ANDERSEN","ILYA.MIKHEYEV","MARTIN.MARINCIN","RASMUS.SANDIN","TREVOR.MOORE",NA,"ARTEM.ANISIMOV","CRAIG.ANDERSON","DRAKE.BATHERSON","DYLAN.DEMELO","MARK.BOROWIECKI","TYLER.ENNIS",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",196,1,1036,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,0,NA,NA,3,3,"OTT10, OTT9, OTT71","OTT51, OTT19, OTT63","ALEX.KERFOOT","FREDERIK.ANDERSEN","ILYA.MIKHEYEV","MARTIN.MARINCIN","RASMUS.SANDIN","TREVOR.MOORE",NA,"ANTHONY.DUCLAIR","BOBBY.RYAN","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",197,1,1036,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,5,NA,NA,4,4,"TOR18, TOR34, TOR8, TOR94","TOR15, TOR38, TOR65, TOR52","ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TREVOR.MOORE","TYSON.BARRIE",NA,"ANTHONY.DUCLAIR","BOBBY.RYAN","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",198,1,1041,"HIT","OTT #2 DEMELO HIT TOR #42 MOORE, Neu. Zone",NA,"Neu","OTT","DYLAN.DEMELO","TREVOR.MOORE",NA,6,0,-39,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TREVOR.MOORE","TYSON.BARRIE",NA,"ANTHONY.DUCLAIR","BOBBY.RYAN","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",199,1,1047,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,22,NA,NA,1,1,"TOR88","TOR42","ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"ANTHONY.DUCLAIR","BOBBY.RYAN","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",200,1,1069,"TAKE","OTT TAKEAWAY - #2 DEMELO, Def. Zone",NA,"Def","OTT","DYLAN.DEMELO",NA,NA,3,-36,-29,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"ANTHONY.DUCLAIR","BOBBY.RYAN","CHRIS.TIERNEY","CRAIG.ANDERSON","DYLAN.DEMELO","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",201,1,1072,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,5,NA,NA,2,2,"OTT7, OTT44","OTT10, OTT71","ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"BOBBY.RYAN","BRADY.TKACHUK","CRAIG.ANDERSON","DYLAN.DEMELO","JEAN-GABRIEL.PAGEAU","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",202,1,1077,"TAKE","TOR TAKEAWAY - #34 MATTHEWS, Off. Zone",NA,"Off","TOR","AUSTON.MATTHEWS",NA,NA,2,-95,-26,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"BOBBY.RYAN","BRADY.TKACHUK","CRAIG.ANDERSON","DYLAN.DEMELO","JEAN-GABRIEL.PAGEAU","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",203,1,1079,"MISS","TOR #34 MATTHEWS, Wrap-around, Wide of Net, Off. Zone, 10 ft.","Wrap-around","Off","TOR","AUSTON.MATTHEWS",NA,NA,1,-94,9,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"BOBBY.RYAN","BRADY.TKACHUK","CRAIG.ANDERSON","DYLAN.DEMELO","JEAN-GABRIEL.PAGEAU","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",204,1,1080,"MISS","TOR #8 MUZZIN, Snap, Wide of Net, Off. Zone, 52 ft.","Snap","Off","TOR","JAKE.MUZZIN",NA,NA,1,-42,-24,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"BOBBY.RYAN","BRADY.TKACHUK","CRAIG.ANDERSON","DYLAN.DEMELO","JEAN-GABRIEL.PAGEAU","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",205,1,1081,"STOP","PUCK FROZEN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"BOBBY.RYAN","BRADY.TKACHUK","CRAIG.ANDERSON","DYLAN.DEMELO","JEAN-GABRIEL.PAGEAU","MARK.BOROWIECKI",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",206,1,1081,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,0,NA,NA,3,3,"OTT28, OTT22, OTT72","OTT2, OTT74, OTT9","ANDREAS.JOHNSSON","AUSTON.MATTHEWS","FREDERIK.ANDERSEN","JAKE.MUZZIN","TYSON.BARRIE","WILLIAM.NYLANDER",NA,"BRADY.TKACHUK","CONNOR.BROWN","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",207,1,1081,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,0,NA,NA,5,5,"TOR83, TOR91, TOR24, TOR16, TOR44","TOR18, TOR34, TOR8, TOR94, TOR88","CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","CONNOR.BROWN","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",208,1,1081,"FAC","OTT won Def. Zone - OTT #44 PAGEAU vs TOR #91 TAVARES",NA,"Def","OTT","JEAN-GABRIEL.PAGEAU","JOHN.TAVARES",NA,17,-69,-22,NA,NA,NA,NA,"CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","CONNOR.BROWN","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",209,1,1098,"TAKE","TOR TAKEAWAY - #91 TAVARES, Off. Zone",NA,"Off","TOR","JOHN.TAVARES",NA,NA,7,-96,-32,NA,NA,NA,NA,"CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","CONNOR.BROWN","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",210,1,1105,"TAKE","OTT TAKEAWAY - #72 CHABOT, Def. Zone",NA,"Def","OTT","THOMAS.CHABOT",NA,NA,8,-96,25,NA,NA,NA,NA,"CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","CONNOR.BROWN","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",211,1,1113,"HIT","TOR #24 KAPANEN HIT OTT #72 CHABOT, Off. Zone",NA,"Off","TOR","KASPERI.KAPANEN","THOMAS.CHABOT",NA,1,-93,37,NA,NA,NA,NA,"CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","CONNOR.BROWN","CRAIG.ANDERSON","JEAN-GABRIEL.PAGEAU","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",212,1,1114,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,4,NA,NA,1,1,"OTT36","OTT44","CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","COLIN.WHITE2","CONNOR.BROWN","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",213,1,1118,"SHOT","OTT ONGOAL - #22 ZAITSEV, Snap, Off. Zone, 42 ft.","Snap","Off","OTT","NIKITA.ZAITSEV",NA,NA,4,67,-36,NA,NA,NA,NA,"CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","COLIN.WHITE2","CONNOR.BROWN","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",214,1,1122,"STOP","PUCK IN NETTING",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"BRADY.TKACHUK","COLIN.WHITE2","CONNOR.BROWN","CRAIG.ANDERSON","NIKITA.ZAITSEV","THOMAS.CHABOT",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",215,1,1122,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,0,NA,NA,4,4,"OTT10, OTT71, OTT26, OTT81","OTT7, OTT28, OTT22, OTT72","CODY.CECI","FREDERIK.ANDERSEN","JOHN.TAVARES","KASPERI.KAPANEN","MITCH.MARNER","MORGAN.RIELLY",NA,"ANTHONY.DUCLAIR","CHRIS.TIERNEY","COLIN.WHITE2","CRAIG.ANDERSON","ERIK.BRANNSTROM","RON.HAINSEY",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",216,1,1122,"CHANGE",NA,NA,NA,"TOR",NA,NA,NA,0,NA,NA,5,5,"TOR41, TOR33, TOR8, TOR26, TOR94","TOR83, TOR91, TOR24, TOR16, TOR44","DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","JAKE.MUZZIN","NICK.SHORE","TYSON.BARRIE",NA,"ANTHONY.DUCLAIR","CHRIS.TIERNEY","COLIN.WHITE2","CRAIG.ANDERSON","ERIK.BRANNSTROM","RON.HAINSEY",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",217,1,1122,"FAC","OTT won Off. Zone - OTT #71 TIERNEY vs TOR #26 SHORE",NA,"Off","OTT","CHRIS.TIERNEY","NICK.SHORE",NA,4,69,22,NA,NA,NA,NA,"DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","JAKE.MUZZIN","NICK.SHORE","TYSON.BARRIE",NA,"ANTHONY.DUCLAIR","CHRIS.TIERNEY","COLIN.WHITE2","CRAIG.ANDERSON","ERIK.BRANNSTROM","RON.HAINSEY",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",218,1,1126,"SHOT","OTT ONGOAL - #26 BRANNSTROM, Wrist, Off. Zone, 56 ft.","Wrist","Off","OTT","ERIK.BRANNSTROM",NA,NA,0,43,32,NA,NA,NA,NA,"DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","JAKE.MUZZIN","NICK.SHORE","TYSON.BARRIE",NA,"ANTHONY.DUCLAIR","CHRIS.TIERNEY","COLIN.WHITE2","CRAIG.ANDERSON","ERIK.BRANNSTROM","RON.HAINSEY",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",219,1,1126,"STOP","GOALIE STOPPED (AFTER SOG)",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","JAKE.MUZZIN","NICK.SHORE","TYSON.BARRIE",NA,"ANTHONY.DUCLAIR","CHRIS.TIERNEY","COLIN.WHITE2","CRAIG.ANDERSON","ERIK.BRANNSTROM","RON.HAINSEY",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",220,1,1126,"FAC","TOR won Def. Zone - OTT #36 WHITE vs TOR #26 SHORE",NA,"Def","TOR","COLIN.WHITE2","NICK.SHORE",NA,26,69,22,NA,NA,NA,NA,"DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","JAKE.MUZZIN","NICK.SHORE","TYSON.BARRIE",NA,"ANTHONY.DUCLAIR","CHRIS.TIERNEY","COLIN.WHITE2","CRAIG.ANDERSON","ERIK.BRANNSTROM","RON.HAINSEY",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
20192020,2019020001,"2019-10-02","R",221,1,1152,"CHANGE",NA,NA,NA,"OTT",NA,NA,NA,3,NA,NA,1,1,"OTT22","OTT81","DMYTRO.TIMASHOV","FREDERIK.ANDERSEN","FREDERIK.GAUTHIER","JAKE.MUZZIN","NICK.SHORE","TYSON.BARRIE",NA,"ANTHONY.DUCLAIR","CHRIS.TIERNEY","COLIN.WHITE2","CRAIG.ANDERSON","ERIK.BRANNSTROM","NIKITA.ZAITSEV",NA,"FREDERIK.ANDERSEN","CRAIG.ANDERSON","TOR","OTT",5,5,0,1,"0v1","5v5"
